Decline,Topic_Change
3422,True
3423,True
3424,False
3425,False
3426,False
3427,False
3428,True
3429,True
3430,True
3431,True
3432,True
3433,True
3434,False
3435,True
3436,False
3437,True
3438,False
3439,False
3440,True
3441,True
3442,True
3443,False
3444,False
3446,True
3447,False
3448,True
3451,True
3452,True
3453,False
3454,False
3455,False
3456,False
3457,False
3459,True
3461,False
3462,False
3464,True
3465,True
3466,False
3467,False
3468,True
3470,False
3471,True
3472,True
3473,False
3474,True
3475,True
3476,False
3477,True
3478,False
3479,False
3480,False
3481,False
3483,False
3484,False
3485,False
3486,True
3487,False
3489,False
3490,True
3491,False
3492,False
3493,False
3494,False
3495,False
3496,False
3497,True
3498,False
3499,False
3500,True
3502,True
3504,True
3505,True
3506,False
3507,False
3508,False
3509,False
3510,True
3511,False
3512,False
3513,True
3514,False
3515,True
3516,True
3517,True
3518,False
3519,False
3520,True
3521,False
3522,False
3523,False
3524,False
3525,False
3530,True
3531,False
3532,True
3533,False
3534,True
3535,False
3536,False
3537,False
3538,True
3539,False
3540,False
3541,False
3543,False
3544,True
3545,False
3546,True
3547,False
3549,True
3550,True
3551,True
3552,True
3553,False
3554,False
3555,False
3556,True
3557,True
3559,False
3560,False
3561,False
3562,False
3563,True
3564,True
3565,False
3566,False
3567,False
3568,True
3569,True
3570,False
3571,True
3572,False
3573,True
3574,True
3575,False
3576,False
3577,False
3578,False
3579,True
3580,True
3581,False
3582,False
3583,False
3584,False
3585,False
3587,True
3588,False
3589,False
3590,False
3593,True
3594,False
3595,False
3597,True
3598,False
3600,False
3601,True
3602,True
3603,False
3606,True
3607,False
3608,False
3611,False
3612,True
3613,False
3614,True
3615,True
3618,True
3619,False
3620,False
3621,False
3622,False
3623,True
3624,False
3625,True
3626,False
3627,False
3628,True
3629,True
3630,False
3631,False
3632,False
3633,True
3634,False
3636,True
3637,False
3638,False
3639,False
3640,True
3641,False
3642,True
3643,True
3644,True
3645,False
3646,False
3647,True
3648,True
3649,False
3651,True
3652,False
3653,False
3654,True
3655,True
3656,True
3657,True
3658,False
3659,True
3660,False
3661,False
3662,False
3663,False
3664,True
3665,False
3666,False
3667,False
3669,True
3670,True
3671,False
3672,False
3673,True
3674,True
3676,False
3677,True
3678,False
3679,False
3682,True
3683,False
3684,True
3685,False
3686,True
3687,True
3688,False
3692,False
3694,False
3695,False
3696,False
3697,False
3698,False
3699,True
3700,True
3701,False
3702,False
3706,True
3707,False
3709,True
3710,True
3711,True
3713,True
3714,True
3715,True
3716,False
3717,True
3719,False
3720,True
3721,False
3725,False
3726,False
3727,False
3728,False
3729,False
3730,False
3731,False
3732,False
3733,False
3735,False
3737,True
3739,False
3740,True
3741,False
3742,True
3743,True
3744,False
3745,False
3746,False
3747,False
3748,True
3749,False
3751,False
3752,True
3754,True
3755,False
3756,False
3757,True
3758,True
3759,False
3760,False
3761,False
3763,False
3764,False
3765,False
3766,True
3769,True
3770,False
3771,False
3772,False
3773,True
3774,False
3776,False
3777,True
3778,False
3781,True
3782,False
3783,False
3784,True
3786,True
3787,True
3788,True
3789,True
3790,False
3791,True
3792,False
3793,False
3794,False
3795,True
3797,True
3798,False
3800,False
3801,False
3802,True
3803,False
3804,False
3805,False
3806,True
3807,False
3808,False
3809,True
3810,False
3811,True
3812,False
3813,False
3814,True
3815,False
3816,False
3817,True
3819,False
3821,True
3823,False
3825,False
3827,False
3828,True
3829,False
3830,False
3831,False
3832,False
3833,False
3834,True
3835,False
3836,False
3837,True
3838,True
3839,True
3841,True
3842,True
3843,False
3844,False
3845,True
3846,False
3847,True
3851,False
3852,False
3853,True
3854,False
3857,False
3858,False
3859,True
3860,False
3861,True
3862,True
3863,True
3864,True
3865,False
3866,False
3867,False
3868,False
3869,False
3870,True
3871,False
3872,True
3873,True
3874,False
3875,False
3876,True
3877,False
3878,True
3879,False
3880,False
3881,False
3882,False
3883,False
3884,True
3885,False
3886,True
3887,False
3888,False
3889,True
3890,False
3891,True
3892,False
3893,True
3894,False
3895,False
3897,False
3898,True
3899,False
3900,True
3901,False
3902,False
3903,False
3904,False
3905,False
3906,True
3908,True
3909,True
3911,True
3913,True
3914,True
3915,True
3916,False
3917,True
3918,False
3919,True
3920,True
3921,False
3922,False
3923,False
3924,False
3926,False
3927,True
3928,True
3929,True
3931,False
3932,True
3934,True
3935,True
3936,True
3937,True
3938,True
3939,True
3941,False
3942,False
3943,False
3944,False
3945,False
3946,False
3947,False
3948,False
3949,False
3952,True
3953,True
3954,False
3955,False
3956,True
3957,True
3958,False
3959,True
3960,True
3961,False
3962,False
3963,False
3965,True
3966,False
3967,False
3968,True
3969,False
3970,False
3971,False
3972,False
3973,False
3974,False
3975,True
3976,False
3978,True
3979,False
3980,False
3981,False
3982,False
3983,True
3985,False
3986,False
3987,True
3988,True
3990,False
3991,True
3992,False
3993,False
3994,True
3995,True
3996,False
3997,False
3998,False
3999,False
4002,False
4003,True
4004,False
4005,True
4007,True
4010,True
4011,True
4012,False
4013,False
4014,True
4015,True
4017,True
4018,True
4019,True
4020,True
4021,True
4022,True
4023,False
4024,False
4025,False
4026,True
4028,False
4029,False
4030,False
4031,False
4032,True
4033,True
4034,False
4035,False
4036,False
4037,False
4038,True
4039,False
4040,False
4042,False
4043,False
4044,True
4045,True
4046,False
4047,True
4048,True
4049,False
4050,False
4051,False
4052,True
4053,True
4054,True
4055,True
4057,False
4058,False
4059,False
4060,False
4061,False
4062,True
4063,False
4064,False
4065,False
4067,False
4068,True
4069,False
4070,False
4071,False
4072,False
4073,True
4074,False
4075,False
4076,True
4077,False
4079,True
4080,False
4081,False
4082,False
4084,True
4085,False
4086,False
4087,True
4088,False
4089,False
4091,False
4092,False
4093,False
4094,True
4096,False
4097,True
4098,False
4099,False
4100,False
4101,False
4102,True
4103,False
4105,False
4106,True
4107,False
4108,False
4109,False
4110,True
4111,True
4112,False
4113,True
4114,False
4115,True
4116,True
4119,False
4120,False
4121,False
4122,False
4123,True
4124,False
4125,True
4126,True
4127,False
4128,False
4129,False
4130,True
4131,False
4132,True
4133,True
4134,True
4135,False
4136,True
4137,True
4138,False
4140,True
4141,False
4142,True
4143,True
4144,False
4145,True
4146,False
4147,False
4148,True
4149,False
4150,True
4151,False
4152,False
4153,True
4154,True
4155,True
4157,False
4158,True
4159,True
4160,True
4161,False
4162,False
4163,True
4164,True
4165,False
4166,False
4167,False
4168,True
4169,False
4171,True
4172,True
4173,False
4174,False
4175,False
4176,True
4177,True
4178,False
4179,True
4180,True
4181,True
4182,False
4183,True
4184,True
4186,True
4187,False
4188,False
4189,True
4190,True
4191,True
4192,False
4193,False
4194,True
4195,True
4196,False
4197,False
4198,False
4199,False
4200,True
4201,False
4203,True
4204,True
4205,True
4206,True
4207,False
4208,False
4209,False
4210,False
4211,False
4212,False
4213,True
4214,False
4215,False
4216,True
4217,False
4218,True
4219,False
4220,False
4221,False
4222,False
4223,False
4224,False
4225,False
4226,False
4227,False
4228,True
4229,True
4230,True
4231,True
4232,False
4233,True
4234,True
4235,True
4236,True
4237,True
4240,True
4241,False
4242,True
4243,False
4244,True
4245,False
4246,True
4247,True
4248,True
4249,False
4250,False
4251,True
4252,True
4253,False
4254,True
4255,True
4256,True
4257,False
4258,False
4259,False
4261,False
4262,True
4263,False
4264,True
4265,True
4267,False
4268,True
4269,True
4271,True
4272,False
4273,False
4275,True
4276,False
4277,False
4278,True
4279,True
4280,False
4281,False
4282,True
4283,True
4284,True
4286,False
4287,True
4288,False
4289,True
4290,False
4291,False
4293,False
4294,True
4295,True
4296,True
4297,False
4298,False
4300,True
4301,True
4302,False
4303,True
4305,True
4306,False
4307,False
4308,False
4309,False
4310,True
4312,False
4313,False
4314,True
4315,True
4316,False
4317,True
4318,False
4319,False
4320,True
4321,True
4322,False
4323,False
4324,False
4326,False
4327,True
4330,False
4331,False
4332,False
4333,True
4334,True
4335,False
4336,True
4337,True
4338,True
4339,False
4341,True
4342,True
4344,False
4345,False
4347,False
4349,True
4350,False
4351,False
4352,True
4353,False
4354,False
4355,False
4357,False
4358,True
4359,False
4361,True
4363,False
4364,False
4365,False
4366,True
4367,False
4368,False
4369,False
4370,False
4371,True
4372,False
4373,True
4374,True
4375,False
4376,False
4378,True
4379,False
4380,False
4383,True
4384,False
4385,False
4386,True
4387,True
4388,True
4389,False
4390,True
4391,False
4392,True
4393,True
4394,False
4396,False
4397,True
4398,True
4399,True
4400,True
4401,False
4402,False
4403,False
4404,False
4405,True
4406,False
4407,True
4409,True
4410,False
4411,False
4412,True
4413,False
4414,True
4415,True
4416,False
4417,False
4418,False
4419,False
4420,False
4421,True
4422,True
4423,True
4424,True
4425,True
4426,True
4427,False
4428,True
4429,True
4431,False
4432,False
4433,False
4434,False
4435,True
4436,True
4437,True
4438,True
4439,False
4440,False
4441,False
4442,True
4444,False
4445,True
4446,False
4447,True
4448,True
4449,True
4452,False
4453,True
4455,False
4456,False
4457,True
4458,True
4459,False
4460,True
4461,False
4462,False
4463,True
4464,False
4466,True
4467,False
4468,True
4469,False
4470,False
4471,False
4472,True
4473,True
4474,False
4475,False
4476,False
4477,False
4479,True
4481,False
4482,True
4483,True
4484,True
4485,False
4487,True
4489,True
4490,True
4491,True
4492,False
4494,True
4496,True
4499,False
4500,False
4502,True
4503,False
4504,False
4505,False
4506,False
4508,True
4509,True
4510,True
4511,True
4512,False
4513,True
4514,False
4515,False
4516,False
4517,False
4518,False
4520,True
4521,True
4522,True
4523,False
4524,False
4525,False
4526,True
4527,True
4528,False
4529,True
4530,True
4531,True
4532,True
4533,False
4534,True
4535,False
4536,False
4537,False
4539,True
4540,False
4543,True
4545,True
4546,False
4547,False
4548,True
4550,True
4551,True
4552,True
4553,True
4554,True
4555,True
4557,False
4558,False
4559,True
4561,False
4562,True
4563,False
4564,True
4565,True
4566,False
4567,False
4568,False
4569,False
4570,True
4571,True
4572,True
4573,False
4574,False
4576,True
4578,True
4579,True
4581,True
4583,False
4584,False
4585,True
4586,False
4588,False
4589,False
4590,False
4591,False
4592,False
4593,False
4594,True
4595,True
4596,True
4597,True
4599,True
4600,True
4601,False
4602,False
4603,False
4605,False
4606,False
4609,False
4610,True
4611,True
4612,False
4613,True
4614,True
4615,False
4616,False
4617,False
4618,True
4619,False
4620,True
4621,False
4622,False
4624,False
4625,True
4626,True
4627,False
4628,True
4629,False
4630,False
4631,False
4632,True
4633,False
4634,True
4635,True
4636,False
4637,False
4638,True
4641,True
4642,False
4643,True
4644,True
4645,False
4646,True
4647,True
4648,True
4649,False
4650,False
4651,True
4652,True
4653,False
4654,True
4655,True
4656,False
4657,True
4658,False
4659,False
4660,False
4661,False
4663,False
4664,False
4668,False
4669,True
4671,False
4672,True
4673,False
4676,False
4677,True
4678,False
4679,True
4680,False
4681,False
4682,False
4683,True
4686,True
4687,True
4688,False
4689,True
4690,True
4691,True
4692,False
4693,False
4696,False
4698,False
4699,True
4701,True
4702,False
4703,False
4704,True
4705,True
4706,False
4707,True
4708,False
4709,False
4710,False
4711,True
4712,True
4713,False
4714,False
4716,False
4717,False
4718,True
4719,True
4720,False
4721,False
4722,True
4723,True
4724,True
4725,True
4726,True
4728,False
4730,True
4731,False
4732,False
4733,False
4735,True
4736,True
4737,True
4738,False
4739,False
4740,True
4741,False
4744,False
4745,False
4746,True
4747,True
4748,False
4749,False
4750,False
4751,True
4752,True
4753,False
4754,False
4755,True
4756,False
4757,True
4758,True
4759,False
4760,False
4762,False
4763,True
4764,True
4765,False
4766,False
4768,False
4770,True
4771,False
4772,False
4773,True
4774,False
4775,True
4776,False
4777,True
4778,False
4779,False
4780,True
4781,True
4782,False
4784,False
4785,False
4786,True
4787,True
4788,False
4790,False
4791,False
4792,True
4793,False
4794,False
4795,True
4796,True
4797,False
4798,True
4799,True
4801,True
4802,True
4804,True
4806,True
4807,False
4808,False
4809,False
4810,False
4811,True
4812,False
4813,False
4814,True
4815,False
4816,True
4817,False
4818,True
4819,True
4820,True
4822,True
4823,True
4824,True
4825,False
4826,False
4827,True
4828,True
4829,True
4830,True
4831,False
4832,False
4833,True
4834,False
4835,False
4836,False
4837,False
4838,True
4840,True
4841,False
4842,True
4843,False
4845,True
4846,True
4847,False
4848,False
4849,False
4850,False
4851,True
4852,True
4853,False
4854,False
4855,False
4856,False
4858,False
4859,False
4860,True
4861,False
4862,True
4863,False
4864,True
4865,True
4866,True
4867,False
4868,False
4869,True
4870,True
4871,False
4872,True
4874,True
4875,True
4876,True
4877,True
4879,False
4880,False
4881,False
4882,True
4883,False
4885,False
4886,False
4887,True
4888,False
4889,True
4890,False
4891,True
4892,False
4894,True
4895,False
4896,False
4898,True
4899,True
4900,True
4901,True
4902,False
4903,True
4904,False
4905,True
4906,True
4907,False
4908,False
4909,True
4910,False
4911,True
4912,True
4913,True
4914,False
4915,True
4916,True
4917,True
4918,True
4919,True
4920,False
4921,False
4922,False
4923,True
4924,False
4925,False
4927,False
4928,True
4931,True
4932,False
4933,True
4934,False
4935,True
4936,True
4937,True
4938,False
4939,True
4940,False
4941,False
4942,False
4943,False
4944,True
4945,True
4946,False
4947,True
4948,False
4949,False
4950,True
4951,False
4952,False
4953,False
4954,True
4955,True
4956,False
4957,False
4959,True
4960,True
4962,True
4963,False
4964,False
4965,False
4966,True
4967,False
4968,False
4969,False
4970,True
4971,True
4973,False
4974,False
4975,False
4976,False
4977,True
4978,True
4979,False
4980,False
4981,True
4982,True
4983,False
4984,False
4985,False
4986,False
4988,False
4989,True
4990,False
4991,True
4992,False
4993,False
4994,True
4995,False
4996,False
4998,True
4999,False
5000,True
5001,False
5002,True
5003,False
5004,False
5005,True
5006,True
5007,False
5008,False
5009,True
5010,False
5011,False
5012,True
5013,False
5014,True
5016,True
5017,True
5018,True
